Id	ItemType	InternalName	IconName	Price	Pocket	SlotMaxNum	SortNum	PriceMegaShard	PriceColorfulScrew	CanNotHold	MachineWaza	MachineIndex	WorkRecvSleep	WorkRecvPoison	WorkRecvBurn	WorkRecvFreeze	WorkRecvParalyze	WorkRecvConfuse	WorkRecvMero	WorkAttack	WorkDefense	WorkSpAttack	WorkSpDefense	WorkSpeed	WorkAccuracy	WorkCritical	WorkEffectGuard	MintNature	WorkRecvPower	HealPercentage	WorkRevival	RevivePercentage	ExpPointGain	MaxUseLevel	WorkFriendly1	WorkFriendly2	WorkFriendly3	WorkEvolutional	WorkFormChange	WorkStatusHp	WorkStatusAtk	WorkStatusDef	WorkStatusSpd	WorkStatusSAtk	WorkStatusSDef	EquipPower	AutoHealPriority	CanUseInBattle	SwapIntoId
242	ITEMTYPE_7	ZISYAKU	item_0242	3000	2	999	67	0	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	20	0	False	0
243	ITEMTYPE_7	SINPINOSIZUKU	item_0243	3000	2	999	68	0	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	20	0	False	0
244	ITEMTYPE_7	SURUDOIKUTIBASI	item_0244	3000	2	999	69	0	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	20	0	False	0
245	ITEMTYPE_7	DOKUBARI	item_0245	3000	2	999	70	0	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	20	0	False	0
246	ITEMTYPE_7	TOKENAIKOORI	item_0246	3000	2	999	71	0	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	20	0	False	0
247	ITEMTYPE_7	NOROINOOHUDA	item_0247	3000	2	999	72	0	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	20	0	False	0
248	ITEMTYPE_7	MAGATTASUPUUN	item_0248	3000	2	999	73	0	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	20	0	False	0
249	ITEMTYPE_7	MOKUTAN	item_0249	3000	2	999	74	0	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	20	0	False	0
250	ITEMTYPE_7	RYUUNOKIBA	item_0250	3000	2	999	75	0	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	20	0	False	0
251	ITEMTYPE_7	SIRUKUNOSUKAAHU	item_0251	3000	2	999	76	0	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	20	0	False	0
253	ITEMTYPE_7	KAIGARANOSUZU	item_0253	3000	2	999	78	0	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	8	0	False	0
266	ITEMTYPE_7	TIKARANOHATIMAKI	item_0266	3000	2	999	79	0	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	10	0	False	0
267	ITEMTYPE_7	MONOSIRIMEGANE	item_0267	3000	2	999	80	0	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	10	0	False	0
268	ITEMTYPE_7	TATUZINNOOBI	item_0268	3000	2	999	81	0	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	20	0	False	0
270	ITEMTYPE_7	INOTINOTAMA	item_0270	3000	2	999	82	0	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	30	0	False	0
275	ITEMTYPE_7	KIAINOTASUKI	item_0275	3000	2	999	83	0	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
289	ITEMTYPE_7	PAWAARISUTO	item_0289	3000	2	999	85	180	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	8	0	False	0
290	ITEMTYPE_7	PAWAABERUTO	item_0290	3000	2	999	86	180	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	8	0	False	0
291	ITEMTYPE_7	PAWAARENZU	item_0291	3000	2	999	87	180	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	8	0	False	0
292	ITEMTYPE_7	PAWAABANDO	item_0292	3000	2	999	88	180	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	8	0	False	0
293	ITEMTYPE_7	PAWAAANKURU	item_0293	3000	2	999	89	180	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	8	0	False	0
294	ITEMTYPE_7	PAWAAUEITO	item_0294	3000	2	999	84	180	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	8	0	False	0
296	ITEMTYPE_7	OOKINANEKKO	item_0296	3000	2	999	90	0	0	False	WAZA_NULL	-1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	30	0	False	0
328	ITEMTYPE_5	WAZAMASIN01	item_0332	0	6	1	1	0	0	False	WAZA_ZUTUKI	0	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
329	ITEMTYPE_5	WAZAMASIN02	item_0329	0	6	1	2	0	0	False	WAZA_DORAGONKUROO	1	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
330	ITEMTYPE_5	WAZAMASIN03	item_0330	0	6	1	3	0	0	False	WAZA_SAIKOSYOKKU	2	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
331	ITEMTYPE_5	WAZAMASIN04	item_0330	0	6	1	6	0	0	False	WAZA_MEISOU	5	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
332	ITEMTYPE_5	WAZAMASIN05	item_0332	0	6	1	5	0	0	False	WAZA_HOERU	4	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
333	ITEMTYPE_5	WAZAMASIN06	item_0333	0	6	1	7	0	0	False	WAZA_DOKUDOKU	6	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
334	ITEMTYPE_5	WAZAMASIN07	item_0338	0	6	1	29	0	0	False	WAZA_HONOONOPANTI	28	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
335	ITEMTYPE_5	WAZAMASIN08	item_0335	0	6	1	11	0	0	False	WAZA_BIRUDOAPPU	10	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
336	ITEMTYPE_5	WAZAMASIN09	item_0345	0	6	1	9	0	0	False	WAZA_KUIKKUTAAN	8	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
337	ITEMTYPE_5	WAZAMASIN10	item_0351	0	6	1	23	0	0	False	WAZA_KAMINARIPANTI	22	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
338	ITEMTYPE_5	WAZAMASIN11	item_0353	0	6	1	46	0	0	False	WAZA_MADDOSYOTTO	45	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
339	ITEMTYPE_5	WAZAMASIN12	item_0349	0	6	1	42	0	0	False	WAZA_GIGADOREIN	41	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
340	ITEMTYPE_5	WAZAMASIN13	item_0334	0	6	1	24	0	0	False	WAZA_REITOUPANTI	23	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
341	ITEMTYPE_5	WAZAMASIN14	item_0334	0	6	1	105	0	0	False	WAZA_HUBUKI	104	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
342	ITEMTYPE_5	WAZAMASIN15	item_0332	0	6	1	44	0	0	False	WAZA_HAKAIKOUSEN	43	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
343	ITEMTYPE_5	WAZAMASIN16	item_0330	0	6	1	16	0	0	False	WAZA_HIKARINOKABE	15	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
344	ITEMTYPE_5	WAZAMASIN17	item_0332	0	6	1	17	0	0	False	WAZA_MAMORU	16	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
345	ITEMTYPE_5	WAZAMASIN18	item_0330	0	6	1	47	0	0	False	WAZA_KOUSOKUIDOU	46	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
346	ITEMTYPE_5	WAZAMASIN19	item_0330	0	6	1	59	0	0	False	WAZA_SINENNOZUTUKI	58	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
347	ITEMTYPE_5	WAZAMASIN20	item_0332	0	6	1	51	0	0	False	WAZA_SINPINOMAMORI	50	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
348	ITEMTYPE_5	WAZAMASIN21	item_0350	0	6	1	19	0	0	False	WAZA_PAWAAJEMU	18	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
349	ITEMTYPE_5	WAZAMASIN22	item_0349	0	6	1	64	0	0	False	WAZA_SOORAABIIMU	63	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
350	ITEMTYPE_5	WAZAMASIN23	item_0329	0	6	1	93	0	0	False	WAZA_GEKIRIN	92	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
351	ITEMTYPE_5	WAZAMASIN24	item_0351	0	6	1	67	0	0	False	WAZA_10MANBORUTO	66	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
352	ITEMTYPE_5	WAZAMASIN25	item_0351	0	6	1	106	0	0	False	WAZA_KAMINARI	105	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
353	ITEMTYPE_5	WAZAMASIN26	item_0353	0	6	1	69	0	0	False	WAZA_ZISIN	68	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
354	ITEMTYPE_5	WAZAMASIN27	item_0328	0	6	1	25	0	0	False	WAZA_KAMIKUDAKU	24	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
355	ITEMTYPE_5	WAZAMASIN28	item_0353	0	6	1	28	0	0	False	WAZA_ANAWOHORU	27	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
356	ITEMTYPE_5	WAZAMASIN29	item_0330	0	6	1	63	0	0	False	WAZA_SAIKOKINESISU	62	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
357	ITEMTYPE_5	WAZAMASIN30	item_0357	0	6	1	74	0	0	False	WAZA_SYADOOBOORU	73	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
358	ITEMTYPE_5	WAZAMASIN31	item_0335	0	6	1	10	0	0	False	WAZA_KAWARAWARI	9	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
359	ITEMTYPE_5	WAZAMASIN32	item_0332	0	6	1	32	0	0	False	WAZA_KAGEBUNSIN	31	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
360	ITEMTYPE_5	WAZAMASIN33	item_0330	0	6	1	31	0	0	False	WAZA_RIHUREKUTAA	30	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
361	ITEMTYPE_5	WAZAMASIN34	item_0693	0	6	1	20	0	0	False	WAZA_ZYARETUKU	19	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
362	ITEMTYPE_5	WAZAMASIN35	item_0332	0	6	1	33	0	0	False	WAZA_NOSIKAKARI	32	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
363	ITEMTYPE_5	WAZAMASIN36	item_0333	0	6	1	53	0	0	False	WAZA_HEDOROBAKUDAN	52	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
364	ITEMTYPE_5	WAZAMASIN37	item_0332	0	6	1	48	0	0	False	WAZA_ZIBAKU	47	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
365	ITEMTYPE_5	WAZAMASIN38	item_0338	0	6	1	38	0	0	False	WAZA_DAIMONZI	37	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
366	ITEMTYPE_5	WAZAMASIN39	item_0350	0	6	1	36	0	0	False	WAZA_GANSEKIHUUZI	35	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
367	ITEMTYPE_5	WAZAMASIN40	item_0421	0	6	1	22	0	0	False	WAZA_TUBAMEGAESI	21	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
368	ITEMTYPE_5	WAZAMASIN41	item_0345	0	6	1	98	0	0	False	WAZA_TAKINOBORI	97	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
369	ITEMTYPE_5	WAZAMASIN42	item_0351	0	6	1	39	0	0	False	WAZA_HOUDEN	38	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
370	ITEMTYPE_5	WAZAMASIN43	item_0349	0	6	1	40	0	0	False	WAZA_TANEMASINGAN	39	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
371	ITEMTYPE_5	WAZAMASIN44	item_0334	0	6	1	13	0	0	False	WAZA_REITOUBIIMU	12	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
372	ITEMTYPE_5	WAZAMASIN45	item_0401	0	6	1	58	0	0	False	WAZA_AIANHEDDO	57	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
373	ITEMTYPE_5	WAZAMASIN46	item_0421	0	6	1	43	0	0	False	WAZA_SORAWOTOBU	42	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
374	ITEMTYPE_5	WAZAMASIN47	item_0329	0	6	1	75	0	0	False	WAZA_RYUUNOHADOU	74	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
375	ITEMTYPE_5	WAZAMASIN48	item_0328	0	6	1	45	0	0	False	WAZA_HATAKIOTOSU	44	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
376	ITEMTYPE_5	WAZAMASIN49	item_0338	0	6	1	104	0	0	False	WAZA_HUREADORAIBU	103	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
377	ITEMTYPE_5	WAZAMASIN50	item_0338	0	6	1	50	0	0	False	WAZA_OOBAAHIITO	49	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
378	ITEMTYPE_5	WAZAMASIN51	item_0345	0	6	1	73	0	0	False	WAZA_NAMINORI	72	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
379	ITEMTYPE_5	WAZAMASIN52	item_0335	0	6	1	102	0	0	False	WAZA_KIAIDAMA	101	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
380	ITEMTYPE_5	WAZAMASIN53	item_0349	0	6	1	26	0	0	False	WAZA_ENAZIIBOORU	25	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
381	ITEMTYPE_5	WAZAMASIN54	item_0334	0	6	1	49	0	0	False	WAZA_KOGOERUKAZE	48	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
382	ITEMTYPE_5	WAZAMASIN55	item_0335	0	6	1	107	0	0	False	WAZA_INFAITO	106	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
383	ITEMTYPE_5	WAZAMASIN56	item_0353	0	6	1	52	0	0	False	WAZA_DAITINOTIKARA	51	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
384	ITEMTYPE_5	WAZAMASIN57	item_0421	0	6	1	79	0	0	False	WAZA_BOUHUU	78	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
385	ITEMTYPE_5	WAZAMASIN58	item_0329	0	6	1	54	0	0	False	WAZA_RYUUSEIGUN	53	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
386	ITEMTYPE_5	WAZAMASIN59	item_0328	0	6	1	34	0	0	False	WAZA_TUZIGIRI	33	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
387	ITEMTYPE_5	WAZAMASIN60	item_0332	0	6	1	56	0	0	False	WAZA_SUTEMITAKKURU	55	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
388	ITEMTYPE_5	WAZAMASIN61	item_0338	0	6	1	57	0	0	False	WAZA_ONIBI	56	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
389	ITEMTYPE_5	WAZAMASIN62	item_0338	0	6	1	62	0	0	False	WAZA_KAENHOUSYA	61	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
390	ITEMTYPE_5	WAZAMASIN63	item_0345	0	6	1	41	0	0	False	WAZA_MIZUNOHADOU	40	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
391	ITEMTYPE_5	WAZAMASIN64	item_0330	0	6	1	60	0	0	False	WAZA_MIRAIYOTI	59	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
392	ITEMTYPE_5	WAZAMASIN65	item_0357	0	6	1	61	0	0	False	WAZA_SYADOOKUROO	60	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
393	ITEMTYPE_5	WAZAMASIN66	item_0353	0	6	1	78	0	0	False	WAZA_ZINARASI	77	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
394	ITEMTYPE_5	WAZAMASIN67	item_0345	0	6	1	96	0	0	False	WAZA_HAIDOROPONPU	95	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
395	ITEMTYPE_5	WAZAMASIN68	item_0332	0	6	1	55	0	0	False	WAZA_GIGAINPAKUTO	54	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
396	ITEMTYPE_5	WAZAMASIN69	item_0403	0	6	1	81	0	0	False	WAZA_SIZAAKUROSU	80	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
397	ITEMTYPE_5	WAZAMASIN70	item_0332	0	6	1	27	0	0	False	WAZA_SUPIIDOSUTAA	26	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
398	ITEMTYPE_5	WAZAMASIN71	item_0350	0	6	1	65	0	0	False	WAZA_SUTOONEZZI	64	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
399	ITEMTYPE_5	WAZAMASIN72	item_0351	0	6	1	66	0	0	False	WAZA_BORUTOTHENZI	65	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
400	ITEMTYPE_5	WAZAMASIN73	item_0351	0	6	1	8	0	0	False	WAZA_DENZIHA	7	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
401	ITEMTYPE_5	WAZAMASIN74	item_0338	0	6	1	68	0	0	False	WAZA_NEPPUU	67	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
402	ITEMTYPE_5	WAZAMASIN75	item_0332	0	6	1	30	0	0	False	WAZA_TURUGINOMAI	29	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
403	ITEMTYPE_5	WAZAMASIN76	item_0345	0	6	1	70	0	0	False	WAZA_UZUSIO	69	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
404	ITEMTYPE_5	WAZAMASIN77	item_0332	0	6	1	71	0	0	False	WAZA_HAIPAABOISU	70	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
405	ITEMTYPE_5	WAZAMASIN78	item_0338	0	6	1	72	0	0	False	WAZA_HONOONOUZU	71	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
406	ITEMTYPE_5	WAZAMASIN79	item_0351	0	6	1	101	0	0	False	WAZA_EREKINETTO	100	False	False	False	False	False	False	False	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	False	False	0	0	0	0	0	0	0	0	False	0
